task,observed_r,type
EF,0.5642910122125424,surrogate_median
EF,0.34769049364974225,surrogate_median
EF,0.38095425002320144,surrogate_median
EF,0.3922001916600203,surrogate_median
EF,0.6706630641918714,surrogate_median
EF,0.6695629493402465,surrogate_median
EF,0.7065452010843788,surrogate_median
EF,0.6648832975570489,surrogate_median
EF,0.7175561971760265,surrogate_median
EF,0.793605346153075,surrogate_median
EF,0.6496622474251543,surrogate_median
EF,0.6756486715203894,surrogate_median
EF,0.6886324727802273,surrogate_median
VA,0.5749082983104288,surrogate_median
VA,0.464783288540109,surrogate_median
VA,0.3863272957288347,surrogate_median
VA,0.41055656516093797,surrogate_median
VA,0.5473545512656312,surrogate_median
VA,0.4047377976200192,surrogate_median
VA,0.47445904865767435,surrogate_median
VA,0.5220138098516842,surrogate_median
VA,0.4598760963302493,surrogate_median
VA,0.45553764586100753,surrogate_median
VA,0.4312776562028685,surrogate_median
VA,0.27986498074675786,surrogate_median
VA,0.3345373705887537,surrogate_median
VA,0.4598772581674555,surrogate_median
VA,0.2899616951633984,surrogate_median
VA,0.39564169358410983,surrogate_median
VA,0.41122806648802523,surrogate_median
VA,0.4188334107302479,surrogate_median
VA,0.5845328349962214,surrogate_median
VA,0.6085161764814134,surrogate_median
VA,0.42138365424964663,surrogate_median
VA,0.4642359713537554,surrogate_median
VA,0.512601037881578,surrogate_median
VA,0.42760672953643764,surrogate_median
VA,0.5000072788339294,surrogate_median
VA,0.6124652769343991,surrogate_median
VA,0.4391333644523747,surrogate_median
VA,0.5824183859823872,surrogate_median
VA,0.5900997000044759,surrogate_median
VA,0.42472755580343735,surrogate_median
VA,0.3946981954231076,surrogate_median
VA,0.48956166797423756,surrogate_median
VA,0.4529530865894689,surrogate_median
VA,0.5543318852401989,surrogate_median
VA,0.6097423168136304,surrogate_median
VA,0.46567724155994106,surrogate_median
VA,0.41682303664198234,surrogate_median
VA,0.4259484565762899,surrogate_median
VA,0.31120651771792207,surrogate_median
VA,0.33256662493698164,surrogate_median
VA,0.3810375545167276,surrogate_median
VA,0.3328273144116628,surrogate_median
VA,0.3830756268274059,surrogate_median
VA,0.4400064213041508,surrogate_median
VA,0.39054831978729765,surrogate_median
VA,0.3294404051700451,surrogate_median
VA,0.3682531701221033,surrogate_median
VA,0.3325253902763509,surrogate_median
VA,0.25931179361085904,surrogate_median
VA,0.2677009725296187,surrogate_median
VA,0.33681612417731854,surrogate_median
VA,0.33533335075589965,surrogate_median
VA,0.3534770430384927,surrogate_median
VA,0.17646097792859783,surrogate_median
VA,0.43088391059212783,surrogate_median
VA,0.46089398680418225,surrogate_median
VA,0.470491705471069,surrogate_median
VA,0.3742869743008744,surrogate_median
VA,0.3535062215018473,surrogate_median
VA,0.4483598268958482,surrogate_median
VA,0.458305767013631,surrogate_median
VA,0.43529006145283045,surrogate_median
VA,0.29255821878699967,surrogate_median
VA,0.43017616321815555,surrogate_median
VA,0.45089294574645944,surrogate_median
VA,0.46560415559897317,surrogate_median
VA,0.38497724439851855,surrogate_median
VA,0.3511910114784391,surrogate_median
VA,0.44577032486076373,surrogate_median
VA,0.46304377553605003,surrogate_median
VA,0.4403813689146136,surrogate_median
VA,0.3012398054662401,surrogate_median
VA,0.5278702372012893,surrogate_median
VA,0.6108008104819604,surrogate_median
VA,0.7244854034358494,surrogate_median
VA,0.5362896806653346,surrogate_median
VA,0.4249302858306179,surrogate_median
VA,0.7457281368687163,surrogate_median
VA,0.6799472703531054,surrogate_median
VA,0.6082576887025439,surrogate_median
VA,0.31119192349410263,surrogate_median
VA,0.6241112279726517,surrogate_median
VA,0.6114206901121553,surrogate_median
VA,0.7183692319686396,surrogate_median
VA,0.5217907958001095,surrogate_median
VA,0.4432730699116003,surrogate_median
VA,0.6801908447149383,surrogate_median
VA,0.6374033891063614,surrogate_median
VA,0.547073392147337,surrogate_median
VA,0.34199829987160973,surrogate_median
EF,0.476307512926032,surrogate_median
EF,0.4474883178638022,surrogate_median
EF,0.6118711944482049,surrogate_median
EF,0.4592301046695559,surrogate_median
EF,0.4766505666872565,surrogate_median
EF,0.5851878324411526,surrogate_median
EF,0.4807003833164964,surrogate_median
EF,0.5273944443377654,surrogate_median
EF,0.5052656657460763,surrogate_median
EF,0.4752020484829991,surrogate_median
EF,0.4433380745025183,surrogate_median
EF,0.6002264998482425,surrogate_median
EF,0.4535737822818696,surrogate_median
EF,0.46454400570616894,surrogate_median
EF,0.5537827582632684,surrogate_median
EF,0.4659190608475653,surrogate_median
EF,0.4625002400706706,surrogate_median
EF,0.5379699978341186,surrogate_median
EF,0.5072925301801996,surrogate_median
EF,0.4675241723264605,surrogate_median
EF,0.6502381531603766,surrogate_median
EF,0.47328345671591243,surrogate_median
EF,0.4942401123208813,surrogate_median
EF,0.609718077370843,surrogate_median
EF,0.5007679827661077,surrogate_median
EF,0.5042752064117584,surrogate_median
EF,0.5669530698316374,surrogate_median
EF,0.2502364353281107,surrogate_median
EF,0.36447686730493656,surrogate_median
EF,0.4042471685881087,surrogate_median
EF,0.3396446829046521,surrogate_median
EF,0.4008897922268511,surrogate_median
EF,0.523040111448275,surrogate_median
EF,0.3845023330740419,surrogate_median
EF,0.43452252255192325,surrogate_median
EF,0.32574372201865787,surrogate_median
EF,0.18887474758128886,surrogate_median
EF,0.3522816341158676,surrogate_median
EF,0.39323972630305004,surrogate_median
EF,0.30266507747118376,surrogate_median
EF,0.4123639232551461,surrogate_median
EF,0.49297219352312627,surrogate_median
EF,0.39520729572310853,surrogate_median
EF,0.4141054253814621,surrogate_median
EF,0.30586843142440145,surrogate_median
EF,0.25134113694236315,surrogate_median
EF,0.2787837036923349,surrogate_median
EF,0.32543718888436796,surrogate_median
EF,0.2567663305077373,surrogate_median
EF,0.29759671779973484,surrogate_median
EF,0.36430794152279367,surrogate_median
EF,0.3054446167742456,surrogate_median
EF,0.34035696718649566,surrogate_median
EF,0.2649504266595669,surrogate_median
EF,0.2837162116685259,surrogate_median
EF,0.3139651349160498,surrogate_median
EF,0.4223698155706891,surrogate_median
EF,0.3045530206336339,surrogate_median
EF,0.33660694676769776,surrogate_median
EF,0.44590844339271307,surrogate_median
EF,0.34868953921897816,surrogate_median
EF,0.3744591697057941,surrogate_median
EF,0.3786981581900586,surrogate_median
EF,0.2909305553603916,surrogate_median
EF,0.3048128520885002,surrogate_median
EF,0.40159040215084474,surrogate_median
EF,0.27685444601532855,surrogate_median
EF,0.3254280931681798,surrogate_median
EF,0.4263313124634513,surrogate_median
EF,0.3403254672395082,surrogate_median
EF,0.36140003581577584,surrogate_median
EF,0.36509126320420626,surrogate_median
EF,0.36389524344969126,surrogate_median
EF,0.5426401147810505,surrogate_median
EF,0.7648413950985762,surrogate_median
EF,0.4754978675993437,surrogate_median
EF,0.6740475251729797,surrogate_median
EF,0.8088429380208664,surrogate_median
EF,0.5785531792247259,surrogate_median
EF,0.5957254175226806,surrogate_median
EF,0.5005590276817072,surrogate_median
EF,0.33134097497677817,surrogate_median
EF,0.38172283935789886,surrogate_median
EF,0.45116112804495445,surrogate_median
EF,0.3860861139033491,surrogate_median
EF,0.4502271426068213,surrogate_median
EF,0.46207647738857294,surrogate_median
EF,0.45835568235415014,surrogate_median
EF,0.47851120127419977,surrogate_median
EF,0.44239835367502744,surrogate_median
VA,0.31458687811140157,surrogate_median
VA,0.3967959571878585,surrogate_median
VA,0.3573773241501048,surrogate_median
VA,0.36950973338812276,surrogate_median
VA,0.34956311026153103,surrogate_median
VA,0.3725484680960361,surrogate_median
VA,0.4107137530720111,surrogate_median
VA,0.41533761756777887,surrogate_median
VA,0.35616232937551134,surrogate_median
VA,0.30459368797797476,surrogate_median
VA,0.40795609740669514,surrogate_median
VA,0.354341617235145,surrogate_median
VA,0.40000975910698394,surrogate_median
VA,0.36223229377543975,surrogate_median
VA,0.39067242751428566,surrogate_median
VA,0.4099233798636738,surrogate_median
VA,0.42811048507300775,surrogate_median
VA,0.41690554635180854,surrogate_median
VA,0.32193427107053463,surrogate_median
VA,0.4128655266099346,surrogate_median
VA,0.3651640614868051,surrogate_median
VA,0.38854664863293875,surrogate_median
VA,0.3787930893635053,surrogate_median
VA,0.3943365446526794,surrogate_median
VA,0.41341698710331964,surrogate_median
VA,0.4332645458845823,surrogate_median
VA,0.39271204701951123,surrogate_median
VA,0.22395621150467898,surrogate_median
VA,0.40790259692918696,surrogate_median
VA,0.3114220205859834,surrogate_median
VA,0.40020094124560496,surrogate_median
VA,0.387925649068545,surrogate_median
VA,0.266063624076758,surrogate_median
VA,0.25772297040825837,surrogate_median
VA,0.3084264222493749,surrogate_median
VA,0.49724217205002963,surrogate_median
VA,0.3797089008068919,surrogate_median
VA,0.48424537258522243,surrogate_median
VA,0.37075485207446235,surrogate_median
VA,0.377888052185815,surrogate_median
VA,0.4321919749081909,surrogate_median
VA,0.3994077882148726,surrogate_median
VA,0.3823635276460363,surrogate_median
VA,0.36963802012687785,surrogate_median
VA,0.397023802639407,surrogate_median
VA,0.11254953021882375,surrogate_median
VA,0.12106125336739688,surrogate_median
VA,0.11249861380401774,surrogate_median
VA,0.11188204130966765,surrogate_median
VA,0.13840638706430503,surrogate_median
VA,0.11600353293201408,surrogate_median
VA,0.12438859228919849,surrogate_median
VA,0.1079811509784547,surrogate_median
VA,0.06746444874355427,surrogate_median
VA,0.09679880291623802,surrogate_median
VA,0.09121482902336374,surrogate_median
VA,0.09355483292237037,surrogate_median
VA,0.08649547540007135,surrogate_median
VA,0.11920994750331468,surrogate_median
VA,0.08868629844999781,surrogate_median
VA,0.10213900831665883,surrogate_median
VA,0.0904225340242924,surrogate_median
VA,0.06177716665808996,surrogate_median
VA,0.10323595574398647,surrogate_median
VA,0.09933876844677589,surrogate_median
VA,0.10552364620057,surrogate_median
VA,0.09487795419264339,surrogate_median
VA,0.12273146682182048,surrogate_median
VA,0.09462698443552274,surrogate_median
VA,0.10613363329108438,surrogate_median
VA,0.09369328258650783,surrogate_median
VA,0.062673964029172,surrogate_median
VA,0.26978670129740573,surrogate_median
VA,0.5555066498590134,surrogate_median
VA,0.3563785218863038,surrogate_median
VA,0.6073623452576358,surrogate_median
VA,0.5268692155063828,surrogate_median
VA,0.35428914214227414,surrogate_median
VA,0.3351775071395592,surrogate_median
VA,0.430702985980328,surrogate_median
VA,0.6138296158224822,surrogate_median
VA,0.3662377746353905,surrogate_median
VA,0.6241634008574313,surrogate_median
VA,0.37659076351881604,surrogate_median
VA,0.6494811158501061,surrogate_median
VA,0.5973327857929305,surrogate_median
VA,0.4857252602706358,surrogate_median
VA,0.4274301104904794,surrogate_median
VA,0.5331333710278652,surrogate_median
VA,0.7571619561050577,surrogate_median
VA,0.3328737218709449,surrogate_median
VA,0.4072988252456986,surrogate_median
VA,0.3276139949699364,surrogate_median
VA,0.3693397816149089,surrogate_median
VA,0.4600556573518017,surrogate_median
VA,0.4107501033737165,surrogate_median
VA,0.34307229995519256,surrogate_median
VA,0.45769666528123065,surrogate_median
VA,0.35955832785468295,surrogate_median
VA,0.3439355357050128,surrogate_median
VA,0.41352607515025464,surrogate_median
VA,0.3513379060668847,surrogate_median
VA,0.39059011376025443,surrogate_median
VA,0.467044663459072,surrogate_median
VA,0.4267312132082235,surrogate_median
VA,0.3547538092078353,surrogate_median
VA,0.47138103935404463,surrogate_median
VA,0.35608611890871145,surrogate_median
VA,0.33291823320853164,surrogate_median
VA,0.40128722343210854,surrogate_median
VA,0.3370286955059083,surrogate_median
VA,0.3868219630653785,surrogate_median
VA,0.47464996519653607,surrogate_median
VA,0.41932253252607976,surrogate_median
VA,0.3474505964259781,surrogate_median
VA,0.46549178760131193,surrogate_median
VA,0.34827371038385374,surrogate_median
VA,0.40790465402025533,surrogate_median
VA,0.48460890254048405,surrogate_median
VA,0.48938883496713503,surrogate_median
VA,0.5775225114562788,surrogate_median
VA,0.6274858842324067,surrogate_median
VA,0.6381008683024507,surrogate_median
VA,0.4475097843389304,surrogate_median
VA,0.46835128589393893,surrogate_median
VA,0.4047328605300334,surrogate_median
VA,0.5109634020029693,surrogate_median
VA,0.6038931668491385,surrogate_median
VA,0.4204377012658718,surrogate_median
VA,0.44351138518422906,surrogate_median
VA,0.6515662267472345,surrogate_median
VA,0.5725728341979089,surrogate_median
VA,0.5024914558451192,surrogate_median
VA,0.6867348905403318,surrogate_median
VA,0.4509287965498047,surrogate_median
VA,0.09140111342261231,surrogate_median
VA,0.10342768859872732,surrogate_median
VA,0.12330934140593647,surrogate_median
VA,0.11569822990014261,surrogate_median
VA,0.11707795829330929,surrogate_median
VA,0.13128604340210054,surrogate_median
VA,0.09852073528530952,surrogate_median
VA,0.09990465711204231,surrogate_median
VA,0.07989587744492517,surrogate_median
VA,0.09844740551273826,surrogate_median
VA,0.11260922441890533,surrogate_median
VA,0.1291337104200701,surrogate_median
VA,0.12047294196230693,surrogate_median
VA,0.1281626766805412,surrogate_median
VA,0.13988962343773287,surrogate_median
VA,0.1114325867142246,surrogate_median
VA,0.11433134897340302,surrogate_median
VA,0.08838105667658518,surrogate_median
VA,0.09585029550542737,surrogate_median
VA,0.11276451369853092,surrogate_median
VA,0.13294519844775776,surrogate_median
VA,0.11892773962891688,surrogate_median
VA,0.1272013373326723,surrogate_median
VA,0.14254848189292194,surrogate_median
VA,0.1124127394669446,surrogate_median
VA,0.1132307334305068,surrogate_median
VA,0.08801849174611963,surrogate_median
VA,0.6382330733393612,surrogate_median
VA,0.7109814591159558,surrogate_median
VA,0.46180115767203067,surrogate_median
VA,0.43010422612513455,surrogate_median
VA,0.7141816893432568,surrogate_median
VA,0.6131572463212582,surrogate_median
VA,0.535871982892036,surrogate_median
VA,0.7505948764162413,surrogate_median
VA,0.6127449290046404,surrogate_median
VA,0.5922773764488105,surrogate_median
VA,0.630996660562359,surrogate_median
VA,0.5478178564787136,surrogate_median
VA,0.5452733635803046,surrogate_median
VA,0.7013176547870231,surrogate_median
VA,0.49438820289250807,surrogate_median
VA,0.6329685629437043,surrogate_median
VA,0.6778024322757634,surrogate_median
VA,0.5531081884125802,surrogate_median
VA,0.6306967387992823,surrogate_median
VA,0.603537668075876,surrogate_median
VA,0.5438460067685904,surrogate_median
VA,0.4768076123467804,surrogate_median
VA,0.6838275268200926,surrogate_median
VA,0.6067132009417235,surrogate_median
VA,0.5841722665198148,surrogate_median
VA,0.6352918729196779,surrogate_median
VA,0.5932918713110509,surrogate_median
VA,0.6645657251282429,surrogate_median
VA,0.6939700623058964,surrogate_median
VA,0.4405172700509621,surrogate_median
VA,0.3783819817956483,surrogate_median
VA,0.6730100289618879,surrogate_median
VA,0.5406503172780253,surrogate_median
VA,0.5681890176408368,surrogate_median
VA,0.7992383158472272,surrogate_median
VA,0.6404136546913575,surrogate_median
VA,0.36291415357024687,surrogate_median
VA,0.35793641109249236,surrogate_median
VA,0.354915819307534,surrogate_median
VA,0.327091537722089,surrogate_median
VA,0.4185677566141656,surrogate_median
VA,0.3603619144672382,surrogate_median
VA,0.36493796582012883,surrogate_median
VA,0.3537985010664943,surrogate_median
VA,0.33410899279603035,surrogate_median
VA,0.12646428702031742,surrogate_median
VA,0.1389286877758557,surrogate_median
VA,0.14921894445206035,surrogate_median
VA,0.1346428020288995,surrogate_median
VA,0.17802482341728654,surrogate_median
VA,0.16733915628510604,surrogate_median
VA,0.16224686993560686,surrogate_median
VA,0.1373935549880266,surrogate_median
VA,0.11097727990369521,surrogate_median
VA,0.29107359916650466,surrogate_median
VA,0.29509959647223827,surrogate_median
VA,0.28964213918934295,surrogate_median
VA,0.23166620816346767,surrogate_median
VA,0.3415573323431684,surrogate_median
VA,0.3040982042997045,surrogate_median
VA,0.3099458449309237,surrogate_median
VA,0.2855827308572665,surrogate_median
VA,0.26771540901933233,surrogate_median
VA,0.398695831524974,surrogate_median
VA,0.39804038535909636,surrogate_median
VA,0.39485570117380675,surrogate_median
VA,0.4218716166946394,surrogate_median
VA,0.5042289538090199,surrogate_median
VA,0.3997596403769883,surrogate_median
VA,0.3930542500767822,surrogate_median
VA,0.39131860253734174,surrogate_median
VA,0.34969315110054516,surrogate_median
VA,0.4259024436473681,surrogate_median
VA,0.4586864042860858,surrogate_median
VA,0.45363035493474174,surrogate_median
VA,0.37439450908270266,surrogate_median
VA,0.44322804421914075,surrogate_median
VA,0.40011722657320126,surrogate_median
VA,0.40462120806029334,surrogate_median
VA,0.4819257290483395,surrogate_median
VA,0.40846050357436836,surrogate_median
VA,0.1710144368711895,surrogate_median
VA,0.15293289476785868,surrogate_median
VA,0.16549484437045225,surrogate_median
VA,0.1533311608416137,surrogate_median
VA,0.19399441784368576,surrogate_median
VA,0.16100003273943148,surrogate_median
VA,0.1574245011069784,surrogate_median
VA,0.15637136309966046,surrogate_median
VA,0.1511244143249691,surrogate_median
VA,0.16813135870224954,surrogate_median
VA,0.16242800826219037,surrogate_median
VA,0.17236182165679056,surrogate_median
VA,0.1639874228124143,surrogate_median
VA,0.19239587647488932,surrogate_median
VA,0.17226073085653323,surrogate_median
VA,0.17523521132669492,surrogate_median
VA,0.16652967852637648,surrogate_median
VA,0.14873932854575794,surrogate_median
VA,0.1658666106326107,surrogate_median
VA,0.1601658904115148,surrogate_median
VA,0.17190989252265937,surrogate_median
VA,0.160874336272076,surrogate_median
VA,0.18779234797666652,surrogate_median
VA,0.18004678423985465,surrogate_median
VA,0.16293279694771906,surrogate_median
VA,0.16496828864505966,surrogate_median
VA,0.14529411562144193,surrogate_median
VA,0.5845568997425312,surrogate_median
VA,0.6210106254093529,surrogate_median
VA,0.6431194828566951,surrogate_median
VA,0.5655862719577305,surrogate_median
VA,0.6233120443839248,surrogate_median
VA,0.6681643532365955,surrogate_median
VA,0.672065506429841,surrogate_median
VA,0.5631726343591397,surrogate_median
VA,0.5827479521207716,surrogate_median
VA,0.6318329463285179,surrogate_median
VA,0.5864127927921694,surrogate_median
VA,0.5433205315565858,surrogate_median
VA,0.5358627577004205,surrogate_median
VA,0.7961294594413524,surrogate_median
VA,0.5395559625268356,surrogate_median
VA,0.5666554671656883,surrogate_median
VA,0.5826777466240034,surrogate_median
VA,0.6000363379583782,surrogate_median
VA,0.5142630103558932,surrogate_median
VA,0.6342982911048991,surrogate_median
VA,0.6258367419090762,surrogate_median
VA,0.5898077651965252,surrogate_median
VA,0.6249412534410382,surrogate_median
VA,0.6286598651280506,surrogate_median
VA,0.560684642091379,surrogate_median
VA,0.4123864186935585,surrogate_median
VA,0.4175290218154727,surrogate_median
VA,0.5436189708230938,surrogate_median
VA,0.6790249254895778,surrogate_median
VA,0.6738940072430502,surrogate_median
VA,0.6184259132848078,surrogate_median
VA,0.6632423281309819,surrogate_median
VA,0.678127378240606,surrogate_median
VA,0.5391684186584736,surrogate_median
VA,0.4194923276918189,surrogate_median
VA,0.4013787620863336,surrogate_median
VA,0.5367568495101511,surrogate_median
VA,0.661869435573331,surrogate_median
VA,0.6564708835622871,surrogate_median
VA,0.5961326584988018,surrogate_median
VA,0.6527384208408724,surrogate_median
VA,0.6606963587965935,surrogate_median
VA,0.5774263661941125,surrogate_median
VA,0.4246965844025403,surrogate_median
VA,0.43319048067716476,surrogate_median
VA,0.3750753633299279,surrogate_median
VA,0.4775830513594955,surrogate_median
VA,0.4437064811955328,surrogate_median
VA,0.3698360002572175,surrogate_median
VA,0.4877398414764762,surrogate_median
VA,0.4676474202724603,surrogate_median
VA,0.4566680885218959,surrogate_median
VA,0.3399523479452632,surrogate_median
VA,0.3536596594342298,surrogate_median
VA,0.43232071928904087,surrogate_median
VA,0.572137562105399,surrogate_median
VA,0.6025918349420085,surrogate_median
VA,0.559229287597778,surrogate_median
VA,0.607215528688883,surrogate_median
VA,0.5900253011106644,surrogate_median
VA,0.4681909145606079,surrogate_median
VA,0.3536461783006592,surrogate_median
VA,0.34526099163988744,surrogate_median
VA,0.11187628987398701,surrogate_median
VA,0.13536086521428906,surrogate_median
VA,0.1197567284787942,surrogate_median
VA,0.1239755547331366,surrogate_median
VA,0.13513873667495596,surrogate_median
VA,0.12361743333433872,surrogate_median
VA,0.12179525482636083,surrogate_median
VA,0.12327645881414472,surrogate_median
VA,0.12098100042728306,surrogate_median
VA,0.11206645473902564,surrogate_median
VA,0.11589082127127988,surrogate_median
VA,0.1009269037680349,surrogate_median
VA,0.10319278615789941,surrogate_median
VA,0.10755518161195976,surrogate_median
VA,0.10058131965194331,surrogate_median
VA,0.10878323785515667,surrogate_median
VA,0.12542164328341648,surrogate_median
VA,0.12448961983464218,surrogate_median
VA,0.10555456935346383,surrogate_median
VA,0.10057959721939483,surrogate_median
VA,0.08667498444132402,surrogate_median
VA,0.08778257019337789,surrogate_median
VA,0.09855449029899174,surrogate_median
VA,0.08841149053881371,surrogate_median
VA,0.12141643691247597,surrogate_median
VA,0.13448652077064155,surrogate_median
VA,0.13029502471602367,surrogate_median
VA,0.6213274457299851,surrogate_median
VA,0.8006699329447542,surrogate_median
VA,0.7797759198440202,surrogate_median
VA,0.7488293449975676,surrogate_median
VA,0.7867084556651291,surrogate_median
VA,0.7927256075235471,surrogate_median
VA,0.6478216384802218,surrogate_median
VA,0.488219983889433,surrogate_median
VA,0.4703016926228219,surrogate_median
VA,0.6018039328433428,surrogate_median
VA,0.7072796174030016,surrogate_median
VA,0.6866449404991373,surrogate_median
VA,0.673812692266935,surrogate_median
VA,0.6944359310388919,surrogate_median
VA,0.7038881816086979,surrogate_median
VA,0.678364732350471,surrogate_median
VA,0.5349753213004209,surrogate_median
VA,0.5344360668117029,surrogate_median
VA,0.5328906601256742,surrogate_median
VA,0.6563789193018614,surrogate_median
VA,0.6323175728494039,surrogate_median
VA,0.643521408187716,surrogate_median
VA,0.6760584605696482,surrogate_median
VA,0.636245399700627,surrogate_median
VA,0.576857504428848,surrogate_median
VA,0.4844967849017842,surrogate_median
VA,0.4667402229999581,surrogate_median
VA,0.5157243776181419,surrogate_median
VA,0.7918467997575867,surrogate_median
VA,0.8559580129625557,surrogate_median
VA,0.8599995531041247,surrogate_median
VA,0.8287479528145498,surrogate_median
VA,0.8301845493597964,surrogate_median
VA,0.6215228629859753,surrogate_median
VA,0.42953427128493893,surrogate_median
VA,0.46615050292188626,surrogate_median
VA,0.2725472629449663,surrogate_median
VA,0.35834726794747573,surrogate_median
VA,0.30611918193315946,surrogate_median
VA,0.40246113587558796,surrogate_median
VA,0.31866480364771566,surrogate_median
VA,0.30198903933455157,surrogate_median
VA,0.3052546173858901,surrogate_median
VA,0.3916103613132951,surrogate_median
VA,0.2863642118290173,surrogate_median
VA,0.27454664919067484,surrogate_median
VA,0.3732798476294348,surrogate_median
VA,0.2805107661389141,surrogate_median
VA,0.389377879941951,surrogate_median
VA,0.26817150305148646,surrogate_median
VA,0.28370956806303393,surrogate_median
VA,0.28301272642371866,surrogate_median
VA,0.37983735633725235,surrogate_median
VA,0.2827116389838816,surrogate_median
VA,0.2707360313203459,surrogate_median
VA,0.3645284683195967,surrogate_median
VA,0.29303102936636827,surrogate_median
VA,0.38944114641587135,surrogate_median
VA,0.28661653845540547,surrogate_median
VA,0.2829690964534669,surrogate_median
VA,0.2891517229868784,surrogate_median
VA,0.37465636848612116,surrogate_median
VA,0.28866047489594415,surrogate_median
VA,0.4740088200197059,surrogate_median
VA,0.5521416771561257,surrogate_median
VA,0.4757554898022608,surrogate_median
VA,0.5335285317093912,surrogate_median
VA,0.5285736586343941,surrogate_median
VA,0.43028761007573985,surrogate_median
VA,0.42889708665088633,surrogate_median
VA,0.5115391000445061,surrogate_median
VA,0.5648892577852411,surrogate_median
VA,0.5428022176470615,surrogate_median
VA,0.5613906041807174,surrogate_median
VA,0.4873536979741732,surrogate_median
VA,0.5874853215834409,surrogate_median
VA,0.5976026641365633,surrogate_median
VA,0.4604211806758292,surrogate_median
VA,0.4907119982127689,surrogate_median
VA,0.5657611091151171,surrogate_median
VA,0.6319447883292832,surrogate_median
VA,0.11536562359908234,surrogate_median
VA,0.1428876792767565,surrogate_median
VA,0.1256074118310564,surrogate_median
VA,0.1560265448457857,surrogate_median
VA,0.1707190995617452,surrogate_median
VA,0.1270238840792799,surrogate_median
VA,0.124331057729091,surrogate_median
VA,0.17302710780659694,surrogate_median
VA,0.12665905878147882,surrogate_median
VA,0.14941283227248386,surrogate_median
VA,0.1731117313008243,surrogate_median
VA,0.1521788528339052,surrogate_median
VA,0.17943537470831816,surrogate_median
VA,0.19402001185255124,surrogate_median
VA,0.1465490253916692,surrogate_median
VA,0.1545988181544612,surrogate_median
VA,0.19485060338561422,surrogate_median
VA,0.1650904948594356,surrogate_median
VA,0.1430620790268855,surrogate_median
VA,0.1683330259342879,surrogate_median
VA,0.14526838952826676,surrogate_median
VA,0.1795154456020747,surrogate_median
VA,0.1921819652340276,surrogate_median
VA,0.14582771553855386,surrogate_median
VA,0.14977590192732365,surrogate_median
VA,0.1875016880644722,surrogate_median
VA,0.1593194065837145,surrogate_median
VA,0.5044439484088801,surrogate_median
VA,0.5965932179010558,surrogate_median
VA,0.513092572343463,surrogate_median
VA,0.6809129979986326,surrogate_median
VA,0.5279110700508194,surrogate_median
VA,0.4426327219309951,surrogate_median
VA,0.4803350208685647,surrogate_median
VA,0.6509246748473008,surrogate_median
VA,0.505775040200882,surrogate_median
VA,0.2684246664566411,surrogate_median
VA,0.39783551601500267,surrogate_median
VA,0.41005973130134155,surrogate_median
VA,0.48419539484416796,surrogate_median
VA,0.36474607718767255,surrogate_median
VA,0.31443574959105225,surrogate_median
VA,0.29976177437391266,surrogate_median
VA,0.4454501620260795,surrogate_median
VA,0.31605421337337847,surrogate_median
VA,0.27774018669556527,surrogate_median
VA,0.216033911719702,surrogate_median
VA,0.2609159909020251,surrogate_median
VA,0.23137771641634763,surrogate_median
VA,0.2660888937312619,surrogate_median
VA,0.24806345861704077,surrogate_median
VA,0.250673471261335,surrogate_median
VA,0.2548814859691191,surrogate_median
VA,0.2609396706349272,surrogate_median
VA,0.34393667895868796,surrogate_median
VA,0.2591743053555334,surrogate_median
VA,0.317820993921272,surrogate_median
VA,0.2812557920629818,surrogate_median
VA,0.3351834591302067,surrogate_median
VA,0.29360106771685474,surrogate_median
VA,0.3163710581636131,surrogate_median
VA,0.3189271936468451,surrogate_median
VA,0.3227254450843537,surrogate_median
VA,0.3121395748522462,surrogate_median
VA,0.23974619575613776,surrogate_median
VA,0.28491871539236685,surrogate_median
VA,0.2514595074777668,surrogate_median
VA,0.2979054441160083,surrogate_median
VA,0.27603990127825306,surrogate_median
VA,0.290744169995779,surrogate_median
VA,0.29694215757463743,surrogate_median
VA,0.3025539923091721,surrogate_median
VA,0.46990230899042296,surrogate_median
VA,0.44491229975946733,surrogate_median
VA,0.46770584097485896,surrogate_median
VA,0.4500361256895248,surrogate_median
VA,0.4701081184530207,surrogate_median
VA,0.4491828125105788,surrogate_median
VA,0.46206492734630306,surrogate_median
VA,0.45163975890087643,surrogate_median
VA,0.46077932729530413,surrogate_median
VA,0.6192079390423337,surrogate_median
VA,0.3399772786597699,surrogate_median
VA,0.4260856957951277,surrogate_median
VA,0.3974061114623742,surrogate_median
VA,0.4497208652311461,surrogate_median
VA,0.41419421361825703,surrogate_median
VA,0.5498656475704269,surrogate_median
VA,0.4378087221806374,surrogate_median
VA,0.6002664801426515,surrogate_median
VA,0.06899305459734181,surrogate_median
VA,0.09826605697925904,surrogate_median
VA,0.0820227631331569,surrogate_median
VA,0.07228374566041339,surrogate_median
VA,0.09315627061181352,surrogate_median
VA,0.07929268884433029,surrogate_median
VA,0.08401624823699189,surrogate_median
VA,0.08126857903446014,surrogate_median
VA,0.07544394111350525,surrogate_median
VA,0.05826362042596714,surrogate_median
VA,0.09887015271528295,surrogate_median
VA,0.08885380773193163,surrogate_median
VA,0.06974062299814454,surrogate_median
VA,0.09176163773262189,surrogate_median
